Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score
14448,9,2,750.7,4,2,2
14449,19,4,1771.6,3,3,3
14450,181,3,966.5,1,3,2
14451,60,2,1287.8,2,2,2
14452,11,2,518.1,4,2,1
14453,190,1,239.86,1,1,1
14456,5,9,6034.56,4,4,4
14457,311,1,227.28,1,1,1
14459,155,1,3675.84,1,1,4
14460,110,3,868.68,2,3,2
14461,148,3,4206.12,1,3,4
14462,66,11,3961.14,2,4,4
14463,98,3,1059.24,2,3,2
14465,247,3,2076.88,1,3,3
14466,29,7,4544.8,3,4,4
14467,18,4,1192.52,4,3,2
14470,12,2,922.38,4,2,2
14472,104,8,3705.34,2,4,4
14473,74,2,468.68000000000006,2,2,1
14474,46,1,1095.32,3,1,2
14475,72,3,1851.7,2,3,3
14476,257,1,386.0,1,1,1
14477,20,4,2619.2,3,3,3
14479,254,2,632.5,1,2,2
14480,11,1,558.1,4,1,1
14481,165,2,1273.02,1,2,2
14482,18,6,4045.62,4,4,4
14483,282,1,274.2,1,1,1
14484,50,1,643.84,3,1,2
14485,39,1,325.6,3,1,1
14487,27,6,2330.96,3,4,3
14488,68,1,2128.56,2,1,3
14489,207,1,926.76,1,1,2
14491,175,2,681.86,1,2,2
14493,7,5,4766.4800000000005,4,4,4
14494,26,1,279.12,3,1,1
14495,51,2,247.6,3,2,1
14496,312,2,1077.6200000000001,1,2,2
14497,309,1,950.74,1,1,2
14498,43,5,3914.64,3,4,4
14499,26,3,1616.88,3,3,3
14500,88,3,713.7,2,3,2
14501,184,2,502.42,1,2,1
14502,20,11,4859.66,3,4,4
14503,3,6,7086.52,4,4,4
14504,47,4,1346.52,3,3,3
14505,17,8,11718.86,4,4,4
14506,17,5,3921.3,4,4,4
14507,24,6,2735.76,3,4,3
14508,22,2,536.1,3,2,1
14511,11,5,2629.62,4,4,3
14512,188,2,550.56,1,2,1
14513,101,3,911.1800000000001,2,3,2
14514,61,3,1980.4,2,3,3
14515,18,6,4153.78,4,4,4
14517,33,2,660.9,3,2,2
14518,64,1,348.74,2,1,1
14520,2,2,541.2,4,2,1
14522,24,4,1949.08,3,3,3
14523,108,1,482.18,2,1,1
14524,32,9,3687.66,3,4,4
14525,20,9,8431.8,3,4,4
14527,3,55,17014.26,4,4,4
14528,37,1,728.4399999999999,3,1,2
14529,60,3,1157.22,2,3,2
14530,26,6,5724.22,3,4,4
14532,236,4,1865.7,1,3,3
14533,25,7,3899.44,3,4,4
14534,3,18,8794.6,4,4,4
14535,60,3,5709.68,2,3,4
14536,260,1,341.9,1,1,1
14537,58,1,711.12,2,1,2
14538,65,2,776.5,2,2,2
14539,16,2,1074.96,4,2,2
14540,10,3,1905.32,4,3,3
14541,59,8,2906.7,2,4,3
14542,186,1,206.5,1,1,1
14543,29,16,7199.46,3,4,4
14544,24,2,4008.6,3,2,4
14546,5,5,5147.86,4,4,4
14547,4,8,7949.5,4,4,4
14548,151,2,1305.6,1,2,2
14549,311,1,578.48,1,1,1
14550,11,2,1514.74,4,2,3
14551,18,2,372.46,4,2,1
14552,152,1,328.44,1,1,1
14553,19,5,1718.54,3,4,3
14554,10,4,4558.9800000000005,4,3,4
14555,57,2,625.08,2,2,2
14557,85,1,1576.76,2,1,3
14560,7,22,4475.54,4,4,4
14561,76,3,2161.52,2,3,3
14562,4,18,10013.54,4,4,4
14565,96,4,6198.24,2,3,4
14566,111,1,2864.0,2,1,3
14567,57,2,3060.7200000000003,2,2,3
14569,1,1,454.78,4,1,1
14570,281,2,436.12,1,2,1
14572,3,7,5609.08,4,4,4
14573,180,9,3279.64,1,4,3
14576,372,1,70.80000000000001,1,1,1
14577,13,4,1719.42,4,3,3
14578,3,1,337.26,4,1,1
14581,17,1,277.2,4,1,1
14582,41,1,228.22,3,1,1
14583,6,5,1973.92,4,4,3
14584,169,4,2066.12,1,3,3
14585,50,1,314.1,3,1,1
14586,277,1,474.72,1,1,1
14587,19,9,3160.58,3,4,3
14589,372,1,79.5,1,1,1
14591,15,4,2640.42,4,3,3
14592,35,3,1115.88,3,3,2
14593,22,3,1234.3,3,3,2
14594,7,2,726.66,4,2,2
14595,20,6,3481.2,3,4,4
14597,11,2,1732.48,4,2,3
14598,44,1,443.94,3,1,1
14600,306,1,786.6600000000001,1,1,2
14601,11,1,427.92,4,1,1
14603,275,1,1320.0,1,1,2
14606,1,93,24152.3,4,4,4
14607,16,14,32419.0,4,4,4
14608,4,4,3570.3,4,3,4
14609,72,4,1203.12,2,3,2
14616,243,3,812.1600000000001,1,3,2
14618,9,3,1106.88,4,3,2
14619,246,1,788.88,1,1,2
14620,206,2,825.5600000000001,1,2,2
14621,1,5,3576.7200000000003,4,4,4
14622,185,1,641.1600000000001,1,1,2
14623,32,5,1773.4,3,4,3
14624,57,2,451.7,2,2,1
14625,196,2,1799.26,1,2,3
14626,24,4,5582.54,3,3,4
14628,91,2,1343.92,2,2,3
14629,4,2,1910.52,4,2,3
14631,51,3,2013.96,3,3,3
14632,263,1,229.12,1,1,1
14633,266,1,689.8000000000001,1,1,2
14636,36,2,1219.7,3,2,2
14638,51,1,887.2,3,1,2
14639,52,6,5968.98,2,4,4
14640,24,6,4214.76,3,4,4
14641,22,1,220.92,3,1,1
14642,59,1,192.24,2,1,1
14643,170,2,1387.6200000000001,1,2,3
14644,68,2,1661.52,2,2,3
14645,157,2,1194.18,1,2,2
14646,2,73,560412.04,4,4,4
14647,201,1,472.08000000000004,1,1,1
14649,5,4,2805.18,4,3,3
14651,67,2,1307.5,2,2,2
14652,77,1,228.36,2,1,1
14653,1,7,3853.3,4,4,4
14655,8,4,3864.46,4,3,4
14656,169,2,582.1,1,2,1
14657,18,4,1696.44,4,3,3
14658,5,2,494.3,4,2,1
14659,9,9,5059.86,4,4,4
14660,87,2,571.48,2,2,1
14661,27,1,215.9,3,1,1
14662,29,4,1482.74,3,3,3
14664,20,2,1272.48,3,2,2
14665,61,5,3671.4,2,4,4
14666,24,1,390.5,3,1,1
14667,11,25,18350.08,4,4,4
14669,242,3,2518.48,1,3,3
14670,280,2,785.72,1,2,2
14672,235,2,1531.1,1,2,3
14673,3,5,3472.8,4,4,4
14675,16,1,1192.72,4,1,2
14676,31,6,5096.4800000000005,3,4,4
14680,25,16,57508.22,3,4,4
14681,71,3,997.9,2,3,2
14682,188,2,104.0,1,2,1
14684,26,5,2403.02,3,4,3
14687,107,1,1256.76,2,1,2
14688,8,21,11158.2,4,4,4
14689,209,1,225.6,1,1,1
14690,44,2,710.1,3,2,2
14691,31,5,4228.66,3,4,4
14692,137,4,1183.1,2,3,2
14693,265,1,345.8,1,1,1
14696,4,7,4157.9,4,4,4
14697,218,2,377.21999999999997,1,2,1
14698,2,5,2434.54,4,4,3
14699,214,1,218.26000000000002,1,1,1
14700,32,3,4390.2,3,3,4
14701,11,9,5052.18,4,4,4
14702,1,17,6503.58,4,4,4
14703,15,1,636.34,4,1,2
14704,11,9,2987.92,4,4,3
14705,199,1,358.0,1,1,1
14708,3,3,2252.74,4,3,3
14709,15,13,9842.08,4,4,4
14710,14,4,1198.96,4,3,2
14711,10,11,5679.24,4,4,4
14712,29,3,1834.14,3,3,3
14713,9,11,5324.4,4,4,4
14714,24,1,320.38,3,1,1
14715,25,4,1734.76,3,3,3
14716,43,2,615.02,3,2,2
14719,2,5,3163.68,4,4,3
14720,6,3,1327.62,4,3,2
14722,147,1,360.84000000000003,1,1,1
14723,10,6,2244.7200000000003,4,4,3
14725,25,1,1311.16,3,1,2
14727,274,1,537.16,1,1,1
14729,374,1,626.98,1,1,2
14730,1,8,3795.14,4,4,4
14731,47,3,760.04,3,3,2
14732,8,8,5404.9800000000005,4,4,4
14733,16,12,19171.82,4,4,4
14735,4,32,12131.38,4,4,4
14737,4,3,2329.1,4,3,3
14738,43,7,2628.9,3,4,3
14739,4,7,7804.56,4,4,4
14740,197,3,2896.42,1,3,3
14741,12,6,2800.68,4,4,3
14744,16,7,2199.96,4,4,3
14745,113,5,2440.52,2,4,3
14747,249,1,656.4,1,1,2
14748,29,5,2831.5,3,4,3
14752,44,1,779.28,3,1,2
14753,87,1,1126.3,2,1,2
14754,45,2,1276.1,3,2,2
14755,10,11,10020.56,4,4,4
14756,15,1,1477.92,4,1,3
14757,75,1,841.0,2,1,2
14758,145,4,2968.12,1,3,3
14759,5,3,3251.94,4,3,3
14760,297,1,178.4,1,1,1
14761,59,2,511.8,2,2,1
14762,264,1,601.04,1,1,1
14764,47,1,556.6,3,1,1
14765,29,3,508.22,3,3,1
14766,8,6,4946.74,4,4,4
14768,17,2,385.20000000000005,4,2,1
14769,3,8,20833.96,4,4,4
14770,232,2,1752.84,1,2,3
14772,112,1,278.52,2,1,1
14775,58,3,2023.8,2,3,3
14776,51,11,5076.6,3,4,4
14778,127,2,1461.72,2,2,3
14779,281,3,772.3,1,3,2
14780,55,2,895.36,2,2,2
14782,320,1,400.20000000000005,1,1,1
14784,26,2,579.98,3,2,1
14785,10,2,154.8,4,2,1
14788,7,2,1358.8799999999999,4,2,3
14789,29,1,395.28,3,1,1
14790,17,4,1490.12,4,3,3
14792,64,1,12.4,2,1,1
14793,21,1,457.98,3,1,1
14794,3,7,2639.82,4,4,3
14795,166,1,262.90000000000003,1,1,1
14796,1,17,15950.98,4,4,4
14798,53,3,347.48,2,3,1
14799,51,1,315.4,3,1,1
14800,48,12,8663.58,3,4,4
14801,61,1,378.68,2,1,1
14803,162,3,1691.1,1,3,3
14804,9,1,706.54,4,1,2
14805,15,4,1092.8,4,3,2
14806,75,1,386.78000000000003,2,1,1
14808,40,8,5437.2,3,4,4
14810,41,11,4170.66,3,4,4
14813,370,2,305.76,1,2,1
14815,37,2,1557.0,3,2,3
14816,197,1,543.7,1,1,1
14817,200,2,2220.68,1,2,3
14818,74,3,1315.6,2,3,2
14819,64,2,544.14,2,2,1
14820,21,4,1014.58,3,3,2
14821,367,1,97.60000000000001,1,1,1
14823,180,3,642.86,1,3,2
14824,10,4,2255.42,4,3,3
14825,4,12,4442.02,4,4,4
14828,197,3,4279.52,1,3,4
14829,29,4,1395.1,3,3,3
14830,53,1,377.76,2,1,1
14834,18,6,3440.6,4,4,4
14836,10,3,204.89999999999998,4,3,1
14837,90,4,3299.0,2,3,3
14840,268,1,125.7,1,1,1
14841,53,6,6591.52,2,4,4
14842,44,4,5649.38,3,3,4
14844,64,4,6379.62,2,3,4
14847,149,1,618.8,1,1,2
14849,22,25,15861.08,3,4,4
14850,312,1,651.5,1,1,2
14851,23,2,1022.7,3,2,2
14852,58,6,5673.38,2,4,4
14853,24,2,951.6,3,2,2
14854,78,7,5480.06,2,4,4
14855,119,2,1291.3,2,2,2
14856,36,3,2581.06,3,3,3
14857,60,2,2346.24,2,2,3
14859,13,4,2707.48,4,3,3
14860,19,1,340.64,3,1,1
14861,52,1,251.58,2,1,1
14862,26,2,1682.3999999999999,3,2,3
14863,29,1,533.52,3,1,1
14865,7,2,104.4,4,2,1
14866,11,12,28779.8,4,4,4
14867,186,3,1420.56,1,3,3
14868,3,8,5907.18,4,4,4
14869,9,2,1442.9,4,2,3
14870,262,1,654.5,1,1,2
14871,3,4,1002.5600000000001,4,3,2
14873,210,1,1039.36,1,1,2
14875,108,2,2930.6400000000003,2,2,3
14878,13,9,2952.18,4,4,3
14880,77,3,1381.18,2,3,3
14881,20,1,510.8,3,1,1
14882,27,2,1179.4,3,2,2
14883,19,6,1523.18,3,4,3
14885,132,1,1530.6399999999999,2,1,3
14886,253,1,729.6,1,1,2
14887,79,1,3724.0,2,1,4
14888,207,1,738.4,1,1,2
14889,336,1,271.8,1,1,1
14890,254,1,251.3,1,1,1
14891,148,2,1108.76,1,2,2
14893,10,2,2475.7000000000003,4,2,3
14894,85,1,1311.5,2,1,2
14895,8,20,22277.420000000002,4,4,4
14896,205,2,937.5400000000001,1,2,2
14897,8,4,2732.76,4,3,3
14898,23,6,2538.62,3,4,3
14901,11,9,2842.58,4,4,3
14902,26,1,665.32,3,1,2
14903,21,5,5590.66,3,4,4
14904,2,2,2050.88,4,2,3
14905,158,2,1232.3,1,2,2
14907,3,7,7002.2,4,4,4
14908,74,1,555.6,2,1,1
14910,3,4,868.7,4,3,2
14911,1,201,287422.34,4,4,4
14912,17,2,1735.7,4,2,3
14913,36,4,2454.86,3,3,3
14915,91,2,614.96,2,2,2
14916,71,4,2537.96,2,3,3
14918,116,2,3220.3,2,2,3
14920,213,2,1955.54,1,2,3
14921,30,2,2632.14,3,2,3
14923,51,1,1498.2,3,1,3
14924,246,1,620.1,1,1,2
14929,32,1,447.76,3,1,1
14930,109,3,4725.92,2,3,4
14931,5,5,2515.36,4,4,3
14932,366,1,727.06,1,1,2
14934,82,2,3781.88,2,2,4
14935,297,1,3569.42,1,1,4
14936,34,8,16274.04,3,4,4
14937,57,3,3243.76,2,3,3
14944,30,12,11800.5,3,4,4
14946,14,1,201.8,4,1,1
14947,72,2,581.64,2,2,1
14948,23,6,2203.94,3,4,3
14950,19,1,742.4,3,1,2
14951,79,1,623.38,2,1,2
14952,60,11,16198.98,2,4,4
14953,25,1,571.34,3,1,1
14954,12,1,589.7,4,1,1
14957,253,1,116.98,1,1,1
14958,147,3,967.4599999999999,1,3,2
14959,64,4,1390.84,2,3,3
14960,8,2,442.54,4,2,1
14961,11,9,14089.36,4,4,4
14962,271,1,253.4,1,1,1
14963,10,5,2944.68,4,4,3
14964,247,1,412.42,1,1,1
14965,96,2,1192.18,2,2,2
14966,15,1,366.04,4,1,1
14967,50,1,927.6,3,1,2
14968,30,1,295.18,3,1,1
14970,68,4,3184.12,2,3,3
14971,35,3,2195.96,3,3,3
14972,128,1,229.54,2,1,1
14973,107,3,2628.9,2,3,3
14974,37,1,179.88,3,1,1
14975,57,1,559.88,2,1,1
14976,57,7,1581.72,2,4,3
14978,72,5,3842.7400000000002,2,4,4
14981,246,1,204.24,1,1,1
14984,19,2,404.74,3,2,1
14985,198,2,584.02,1,2,1
14987,16,2,652.8,4,2,2
14988,212,1,669.08,1,1,2
14995,39,2,463.96000000000004,3,2,1
14997,46,3,1092.3999999999999,3,3,2
14998,170,2,829.74,1,2,2
15000,48,1,981.04,3,1,2
15002,116,4,3283.52,2,3,3
15004,147,1,2441.54,1,1,3
15005,16,28,12590.74,4,4,4
15006,51,1,960.76,3,1,2
15007,159,1,313.82,1,1,1
15009,12,3,2518.86,4,3,3
15010,36,1,617.88,3,1,2
15012,54,2,810.08,2,2,2
15014,43,2,515.34,3,2,1
15016,173,1,340.08,1,1,1
15017,34,1,251.16,3,1,1
15018,39,3,992.4200000000001,3,3,2
15019,267,1,505.62,1,1,1
15021,9,9,3743.54,4,4,4
15022,12,4,1704.78,4,3,3
15023,3,11,13440.82,4,4,4
15024,10,10,3272.86,4,4,3
15025,33,1,723.92,3,1,2
15026,80,3,938.0,2,3,2
15027,31,4,2132.2999999999997,3,3,3
15028,8,4,1254.26,4,3,2
15030,72,2,1036.56,2,2,2
15031,4,4,1306.38,4,3,2
15032,256,3,9918.2,1,3,4
15033,5,10,5114.36,4,4,4
15034,16,8,8548.32,4,4,4
15035,90,1,505.46000000000004,2,1,1
15036,72,3,859.12,2,3,2
15038,59,6,1371.48,2,4,3
15039,10,47,39533.18,4,4,4
15041,170,1,359.86,1,1,1
15042,199,1,271.86,1,1,1
15043,31,1,1074.0,3,1,2
15044,19,17,15269.460000000001,3,4,4
15045,152,2,1471.32,1,2,3
15046,9,15,10180.84,4,4,4
15047,270,1,687.24,1,1,2
15048,65,4,762.0,2,3,2
15049,274,1,242.34000000000003,1,1,1
15050,25,3,3475.38,3,3,4
15051,23,3,2766.7200000000003,3,3,3
15052,319,1,415.46000000000004,1,1,1
15053,5,3,1387.9,4,3,3
15054,12,2,604.2,4,2,1
15057,275,2,2979.0,1,2,3
15058,25,11,4205.08,3,4,4
15059,41,9,2675.44,3,4,3
15060,8,4,588.5,4,3,1
15061,4,48,109068.28,4,4,4
15062,71,4,1975.72,2,3,3
15063,213,1,741.5999999999999,1,1,2
15065,38,4,6316.26,3,3,4
15066,53,1,1787.18,2,1,3
15067,78,3,3489.52,2,3,4
15068,46,2,1106.72,3,2,2
15069,179,1,2219.06,1,1,3
15070,373,1,212.4,1,1,1
15071,94,2,1964.14,2,2,3
15073,10,3,2086.82,4,3,3
15074,105,1,1471.34,2,1,3
15075,78,1,1546.06,2,1,3
15076,173,1,1761.7,1,1,3
15078,7,32,19486.22,4,4,4
15079,213,4,1791.22,1,3,3
15081,22,5,1009.6,3,4,2
15083,257,1,176.4,1,1,1
15087,282,1,613.88,1,1,2
15088,21,2,2320.14,3,2,3
15089,10,6,4841.68,4,4,4
15090,308,1,762.64,1,1,2
15091,68,1,961.42,2,1,2
15092,215,2,915.62,1,2,2
15093,18,6,9194.04,4,4,4
15095,104,4,2741.2,2,3,3
15096,43,1,438.78000000000003,3,1,1
15097,4,1,496.16,4,1,1
15098,182,3,79833.0,1,3,4
15099,84,1,820.96,2,1,2
15100,334,3,1752.0,1,3,3
15101,9,2,635.06,4,2,2
15103,31,2,1406.72,3,2,3
15104,197,2,1987.08,1,2,3
15105,18,7,4597.86,4,4,4
15106,18,5,2845.04,4,4,3
15107,311,6,639.0,1,4,2
15108,142,4,2600.5,2,3,3
15109,246,1,969.9,1,1,2
15110,24,4,1992.2,3,3,3
15111,29,3,3134.96,3,3,3
15113,10,3,7018.86,4,3,4
15114,30,10,5521.12,3,4,4
15115,18,1,680.22,4,1,2
15116,18,4,2705.5,4,3,3
15117,15,5,3103.56,4,4,3
15118,134,1,489.6,2,1,1
15119,246,1,532.8,1,1,1
15120,134,1,717.64,2,1,2
15121,50,2,915.44,3,2,2
15122,114,3,3267.56,2,3,3
15123,7,2,4398.62,4,2,4
15124,23,2,368.38,3,2,1
15125,25,15,23056.96,3,4,4
15127,66,1,813.06,2,1,2
15128,60,4,2942.0,2,3,3
15129,50,11,6894.8,3,4,4
15130,170,1,660.22,1,1,2
15132,18,5,1955.8600000000001,4,4,3
15133,128,3,1964.84,2,3,3
15134,15,8,2775.98,4,4,3
15135,239,1,278.1,1,1,1
15136,3,4,2573.4,4,3,3
15139,240,2,357.92,1,2,1
15140,52,7,4708.5,2,4,4
15142,46,1,997.48,3,1,2
15143,226,1,518.9,1,1,1
15144,8,17,13160.88,4,4,4
15145,4,4,2389.46,4,3,3
15146,165,2,2654.32,1,2,3
15147,240,1,1247.0,1,1,2
15148,11,1,602.58,4,1,1
15149,134,1,1041.6000000000001,2,1,2
15150,17,10,10582.66,4,4,4
15152,10,13,9491.38,4,4,4
15153,31,1,658.5,3,1,2
15154,75,1,508.56,2,1,1
15156,1,3,1922.98,4,3,3
15157,4,3,3872.14,4,3,4
15158,45,1,802.8000000000001,3,1,2
15159,2,30,37282.020000000004,4,4,4
15160,357,1,316.32,1,1,1
15163,18,2,608.94,4,2,1
15164,69,3,1649.16,2,3,3
15165,373,1,975.5,1,1,2
15167,321,1,317.6,1,1,1
15168,26,1,213.12,3,1,1
15171,331,1,2579.0,1,1,3
15172,9,5,3248.1,4,4,3
15174,323,1,271.5,1,1,1
15175,72,1,448.28,2,1,1
15178,260,1,81.0,1,1,1
15179,18,5,4413.9,4,4,4
15180,367,1,175.0,1,1,1
15181,66,3,1378.9599999999998,2,3,3
15182,154,2,1245.7,1,2,2
15184,29,2,804.4,3,2,2
15185,70,1,621.24,2,1,2
15186,14,2,822.82,4,2,2
15187,2,16,9554.36,4,4,4
15189,1,41,32450.78,4,4,4
15192,120,3,2088.64,2,3,3
15193,61,1,998.64,2,1,2
15194,3,15,15233.06,4,4,4
15195,3,1,7722.0,4,1,4
15197,11,3,2159.2200000000003,4,3,3
15198,92,2,387.28,2,2,1
15199,59,4,2537.4,2,3,3
15201,87,5,2473.08,2,4,3
15203,26,6,3655.6,3,4,4
15204,357,1,633.16,1,1,2
15205,85,2,1306.48,2,2,2
15206,10,4,840.5999999999999,4,3,2
15208,1,5,1740.24,4,4,3
15210,225,1,662.36,1,1,2
15211,60,2,1788.8200000000002,2,2,3
15212,241,1,203.6,1,1,1
15213,319,2,656.7,1,2,2
15214,2,8,3322.88,4,4,4
15215,47,3,1469.88,3,3,3
15216,88,1,193.2,2,1,1
15218,11,11,11513.78,4,4,4
15219,176,1,611.5,1,1,1
15220,52,6,3557.92,2,4,4
15221,366,1,806.5,1,1,2
15222,319,1,1170.0,1,1,2
15223,226,2,1511.5,1,2,3
15224,358,2,644.16,1,2,2
15225,234,1,818.8000000000001,1,1,2
15226,311,1,308.82,1,1,1
15227,37,5,2438.8,3,4,3
15228,66,4,6773.42,2,3,4
15230,239,2,859.2,1,2,2
15232,113,2,1224.12,2,2,2
15234,277,1,394.0,1,1,1
15235,218,12,4495.02,1,4,4
15236,299,1,642.1,1,1,2
15237,2,4,2824.64,4,3,3
15238,29,3,2143.98,3,3,3
15239,10,2,1561.18,4,2,3
15240,45,5,3413.14,3,4,4
15241,67,8,3512.88,2,4,4
15243,74,1,633.36,2,1,2
15244,65,2,1263.14,2,2,2
15245,134,3,5031.68,2,3,4
15246,238,2,1028.3,1,2,2
15247,122,1,712.0,2,1,2
15249,32,13,13376.92,3,4,4
15251,9,11,20969.98,4,4,4
15252,36,2,1481.56,3,2,3
15253,16,5,1836.3999999999999,4,4,3
15254,127,1,600.72,2,1,1
15255,67,1,1781.7,2,1,3
15256,149,1,196.9,1,1,1
15257,283,1,634.3,1,1,2
15258,169,2,1246.32,1,2,2
15260,100,7,3621.54,2,4,4
15261,135,1,509.64,2,1,1
15262,324,1,357.90000000000003,1,1,1
15263,107,1,313.02,2,1,1
15264,64,1,787.48,2,1,2
15265,151,2,3012.2400000000002,1,2,3
15266,338,1,238.6,1,1,1
15267,22,5,3434.72,3,4,4
15269,24,1,817.6,3,1,2
15270,16,7,4758.98,4,4,4
15271,7,15,4986.68,4,4,4
15272,57,2,1443.88,2,2,3
15274,4,2,1433.14,4,2,3
15275,38,1,1230.28,3,1,2
15276,66,1,257.26,2,1,1
15277,47,1,511.79999999999995,3,1,1
15279,355,1,581.02,1,1,1
15280,172,1,226.24,1,1,1
15281,59,9,4664.3,2,4,4
15286,50,1,481.1,3,1,1
15287,22,2,973.38,3,2,2
15288,43,5,4613.04,3,4,4
15289,29,3,1879.56,3,3,3
15290,5,18,15886.44,4,4,4
15291,26,15,9336.6,3,4,4
15292,201,1,356.78,1,1,1
15296,51,6,7345.72,3,4,4
15297,10,3,1283.88,4,3,2
15298,2,12,9599.8,4,4,4
15299,67,7,9014.02,2,4,4
15300,64,1,992.88,2,1,2
15301,51,12,10099.9,3,4,4
15303,290,1,1148.04,1,1,2
15304,61,8,1388.8000000000002,2,4,3
15306,64,3,2348.7,2,3,3
15307,96,1,410.6,2,1,1
15308,274,1,620.94,1,1,2
15311,1,91,121265.5,4,4,4
15312,75,4,1849.7,2,3,3
15313,110,1,104.0,2,1,1
15314,199,1,655.94,1,1,2
15315,64,2,1141.0,2,2,2
15316,327,1,330.0,1,1,1
15318,4,1,625.24,4,1,2
15319,284,1,409.0,1,1,1
15320,44,1,534.26,3,1,1
15321,71,3,5496.62,2,3,4
15322,86,1,1359.36,2,1,3
15325,104,1,323.48,2,1,1
15326,334,1,623.42,1,1,2
15327,53,1,417.5,2,1,1
15329,39,3,2099.4,3,3,3
15330,32,2,1429.92,3,2,3
15332,366,4,3322.12,1,3,4
15333,208,1,2057.12,1,1,3
15334,157,3,701.64,1,3,2
15335,54,1,340.44,2,1,1
15339,66,2,1148.14,2,2,2
15341,81,1,4041.04,2,1,4
15342,130,1,812.18,2,1,2
15343,87,1,729.0,2,1,2
15344,1,3,1127.88,4,3,2
15345,46,1,787.08,3,1,2
15346,333,1,504.84000000000003,1,1,1
15347,366,1,403.20000000000005,1,1,1
15348,72,1,316.08,2,1,1
15349,158,2,927.8199999999999,1,2,2
15350,373,1,231.3,1,1,1
15351,12,7,3869.32,4,4,4
15353,255,2,1540.24,1,2,3
15355,29,2,554.1,3,2,1
15356,31,10,5436.06,3,4,4
15358,5,22,16694.4,4,4,4
15360,40,1,855.86,3,1,2
15361,362,1,837.84,1,1,2
15363,373,1,652.0,1,1,2
15364,96,2,1826.38,2,2,3
15365,26,7,4628.64,3,4,4
15366,75,2,1205.02,2,2,2
15367,57,4,3755.18,2,3,4
15368,21,1,893.8800000000001,3,1,2
15370,41,7,4772.1,3,4,4
15372,137,1,4014.7999999999997,2,1,4
15373,8,12,4831.82,4,4,4
15374,129,1,336.0,2,1,1
15376,40,3,2443.12,3,3,3
15379,169,7,7406.58,1,4,4
15380,9,5,3380.5200000000004,4,4,4
15381,214,2,1193.7,1,2,2
15382,15,6,11911.42,4,4,4
15384,170,2,1284.82,1,2,2
15385,40,1,633.76,3,1,2
15386,186,1,788.28,1,1,2
15388,270,1,281.08,1,1,1
15389,172,1,1000.0,1,1,2
15392,5,4,3071.06,4,3,3
15393,16,2,463.72,4,2,1
15394,10,4,4367.08,4,3,4
15395,326,1,214.9,1,1,1
15396,113,1,576.36,2,1,1
15397,290,1,188.0,1,1,1
15398,16,2,2691.06,4,2,3
15399,1,3,1631.54,4,3,3
15400,92,5,1432.4,2,4,3
15402,149,2,1253.54,1,2,2
15405,189,1,698.2,1,1,2
15406,31,2,1021.4200000000001,3,2,2
15407,34,4,2093.48,3,3,3
15408,264,1,534.36,1,1,1
15410,84,8,6901.68,2,4,4
15411,26,4,2697.86,3,3,3
15412,171,1,381.06,1,1,1
15414,10,3,1549.8000000000002,4,3,3
15415,313,1,1119.22,1,1,2
15416,65,4,7968.64,2,3,4
15417,85,1,1017.6,2,1,2
15419,25,1,271.72,3,1,1
15421,59,4,1900.72,2,3,3
15422,323,2,195.4,1,2,1
15423,38,1,87.0,3,1,1
15424,254,2,766.68,1,2,2
15426,19,5,2808.14,3,4,3
15427,33,3,2861.08,3,3,3
15428,15,1,187.56,4,1,1
15429,27,2,794.7,3,2,2
15432,23,1,342.38,3,1,1
15433,214,2,1066.6,1,2,2
15434,8,5,2082.96,4,4,3
15435,22,1,298.58,3,1,1
15436,12,3,2135.5,4,3,3
15437,262,1,400.32,1,1,1
15438,131,1,313.15999999999997,2,1,1
15440,55,3,767.36,2,3,2
15442,249,1,1188.0,1,1,2
15443,2,7,6427.18,4,4,4
15444,9,2,2822.42,4,2,3
15445,264,1,227.0,1,1,1
15447,331,1,310.34,1,1,1
15448,313,1,989.28,1,1,2
15449,26,3,1949.04,3,3,3
15450,30,1,859.68,3,1,2
15452,30,3,1056.96,3,3,2
15453,2,7,2743.54,4,4,3
15454,362,1,358.2,1,1,1
15456,283,3,869.1800000000001,1,3,2
15457,262,1,474.14,1,1,1
15458,25,1,323.28,3,1,1
15460,354,1,428.52,1,1,1
15462,94,3,469.2,2,3,1
15463,29,1,252.28,3,1,1
15464,338,1,2089.3,1,1,3
15465,20,18,14709.24,3,4,4
15466,85,1,669.06,2,1,2
15467,9,3,1049.76,4,3,2
15468,51,2,935.02,3,2,2
15469,50,2,1077.1,3,2,2
15471,2,1,908.96,4,1,2
15472,113,1,743.12,2,1,2
15473,14,7,3542.4,4,4,4
15475,77,1,908.2199999999999,2,1,2
15478,40,2,2799.84,3,2,3
15480,116,1,1811.0,2,1,3
15482,16,12,21759.52,4,4,4
15483,161,4,450.52,1,3,1
15484,1,4,7180.82,4,3,4
15485,30,3,5129.0,3,3,4
15488,93,1,182.64000000000001,2,1,1
15489,23,3,2268.56,3,3,3
15491,95,6,6200.18,2,4,4
15492,28,2,1318.9199999999998,3,2,2
15493,33,5,3906.82,3,4,4
15494,21,2,2561.16,3,2,3
15497,18,2,2524.4,4,2,3
15498,3,27,26632.8,4,4,4
15500,8,4,2263.12,4,3,3
15502,16,12,20769.86,4,4,4
15503,363,1,282.08,1,1,1
15504,81,1,105.66,2,1,1
